Filename,OCR System,CER,WER,Char Insertions,Char Deletions,Char Substitutions,Word Insertions,Word Deletions,Word Substitutions,Total Chars,Total Words,Significant Word Accuracy,Total Significant Words,Significant Word Errors,Capitalized Word Accuracy,Total Capitalized Words,Capitalized Word Errors,Number Group Accuracy,Total Number Groups,Number Group Errors,BLEU Score,Hallucination Rate,Total Hallucinated Words,Unique Hallucinated Words,Document Year,Age Group
"Anonymous and Company - 1691 - A list of the names of all the adventurers in the stock of the honourable the East-India-Company, th_page_9.md",Gemini,0.051888,0.159629,63,128,99,0,23,132,5589,971,0.664459,453,152,0.728972,214,58,0.666667,3,1,0.673363,0.022152,21,18,1691,1675-1699
"Anonymous and Kilkenny - 1643 - Orders establisht in the popish generall assembly, held (under the specious pretence of supreme auth_page_5.md",Gemini,0.066923,0.210526,2,134,125,0,30,110,3900,665,0.603077,325,129,0.693069,101,31,0.9,10,1,0.596642,0.004724,3,3,1643,1625-1649
Baker - 1775 - An essay on the art of making Moscavado sugar wherein a new process is proposed_page_1.md,Gemini,0.028135,0.11859,9,0,37,2,0,35,1635,312,0.746575,146,37,0.885714,70,8,1,5,0,0.745477,0.006369,2,2,1775,1775-1799
Banks - 1699 - The unhappy favourite_page_37.md,Gemini,0.040887,0.184615,1,2,80,0,1,71,2030,390,0.632124,193,71,0.765432,81,19,1,1,0,0.592447,0.007712,3,3,1699,1675-1699
Barham - 1717 - A letter of that curious Naturalist Mr Henry Barham_page_1.md,Gemini,0.111575,0.185304,4,155,28,4,22,32,1676,313,0.69281,153,47,0.742857,70,18,0.666667,3,1,0.686903,0.00678,2,2,1717,1700-1724
Bishop - 1766 - Instructions and observations relative to the navigation of the windward and gulph passages_page_74.md,Gemini,0.024372,0.118577,0,1,31,0,0,30,1313,253,0.765625,128,30,0.854839,62,9,1,5,0,0.72798,0.003953,1,1,1766,1750-1774
Burroughs - 1659 - Rich Newes from Jamaica_page_4.md,Gemini,0.064548,0.172414,3,22,40,1,2,27,1007,174,0.703297,91,27,0.727273,33,9,0,1,1,0.652153,0.011561,2,2,1659,1650-1674
"Cary - 1695 - An essay on the state of England in relation to its trade, its poor, and its taxes, for carrying on_page_51.md",Gemini,0.0736,0.183857,11,111,62,0,16,66,2500,446,0.640187,214,77,0.6375,80,29,0.666667,3,1,0.639965,0.016279,7,7,1695,1675-1699
Child - 1690 - A discourse about trade_page_175.md,Gemini,0.0375,0.17,7,0,35,2,0,32,1120,200,0.648352,91,32,0.738095,42,11,1,5,0,0.614684,0,0,0,1690,1675-1699
Cotton - 1614 - Gods promise to his plantation_page_14.md,Gemini,0.049046,0.156134,26,14,32,3,1,38,1468,269,0.702128,141,42,0.6,25,10,0.875,8,1,0.668425,0.01107,3,3,1614,1600-1624
Cowley - 1739 - A description of the windward passage and gulf of florida_page_21.md,Gemini,0.032038,0.171103,2,0,45,2,0,43,1467,263,0.641667,120,43,0.678571,56,18,1,1,0,0.631774,0,0,0,1739,1725-1749
"Davison - 1621 - Dauisons poems, or, A poeticall rapsodie Deuided into sixe bookes. The first, contayning poems and d_page_73.md",Gemini,0.091306,0.216931,4,119,65,1,18,63,2059,378,0.645455,220,78,0.5,36,18,0.666667,3,1,0.583116,0.00277,1,1,1621,1600-1624
Dirom - 1783 - Thoughts on the state of the militia of jamaica_page_20.md,Gemini,0.023077,0.123894,0,1,14,0,0,14,650,113,0.695652,46,14,0.807692,26,5,0,1,1,0.747751,0.00885,1,1,1783,1775-1799
"Edwards - 1798 - The history, civil and commercial, of the British colonies in the West Indies_page_211.md",Gemini,0.041963,0.205882,3,13,49,0,7,49,1549,272,0.568,125,54,0.769231,13,3,1,2,0,0.559392,0.007547,2,2,1798,1775-1799
F. M. - 1634 - Wits Common Wealth The Second Part_page_198.md,Gemini,0.107527,0.266854,3,137,70,1,27,67,1953,356,0.536842,190,88,0.525,40,19,0.875,8,1,0.493693,0.006061,2,2,1634,1625-1649
"Fawconer - 1774 - The Sporting Calendar, containing an account of the plates, matches, andf sweepstakes_page_182.md",Gemini,0.059009,0.278008,1,19,55,0,15,52,1271,241,0.696809,188,57,0.705128,78,23,0.983051,59,1,0.435789,0.004425,1,1,1774,1750-1774
Feltham - 1803 - A popular view of the structure and economy of the human body_page_230.md,Gemini,0.013564,0.016529,8,9,1,1,1,2,1327,242,0.966667,120,4,1,6,0,1,9,0,0.969659,0,0,0,1803,1800-1824
Fox - 1800 - An address to the people of Great Britain on the propriety of abstaining from West India Sugar and Rum_page_5.md,Gemini,0.049533,0.224739,5,46,108,1,22,106,3210,574,0.539623,265,122,0.526316,19,9,0.666667,3,1,0.560787,0.019892,11,11,1800,1800-1824
Gadbury - 1672 - The Jamaica Almanack_page_4.md,Gemini,0.037084,0.144304,21,21,45,4,6,47,2346,395,0.742857,210,54,0.761468,109,26,1,6,0,0.692817,0.002545,1,1,1672,1650-1674
Gisborne - 1792 - On slavery and the slave trade_page_1.md,Gemini,0.038701,0.19084,0,0,56,0,0,50,1447,262,0.57265,117,50,0.833333,6,1,1,1,0,0.563946,0,0,0,1792,1775-1799
Hamilton - 1718 - An answer to an Anonymous Libel_page_48.md,Gemini,0.034746,0.142202,11,2,28,0,2,29,1180,218,0.691489,94,29,0.619048,42,16,1,1,0,0.687897,0.013889,3,3,1718,1700-1724
Harris - 1691 - Remarks on the affairs and trade of England and Ireland_page_45.md,Gemini,0.031881,0.153846,6,19,65,6,9,63,2823,507,0.706897,232,68,0.805825,103,20,1,6,0,0.694496,0.009921,5,5,1691,1675-1699
Hayne - 1685 - An abstract of all the statutes made concerning aliens trading in England from the first-year of K._page_12.md,Gemini,0.053194,0.137824,22,156,101,3,32,98,5245,965,0.737603,484,127,0.77551,245,55,0.888889,9,1,0.730495,0.005342,5,5,1685,1675-1699
Hickeringill - 1705 - Jamaica Viewed_page_28.md,Gemini,0.028235,0.138393,0,0,36,1,1,29,1275,224,0.747826,115,29,0.857143,56,8,1,2,0,0.684904,0,0,0,1705,1700-1724
Hughes - 1750 - The Natural History of Barbados in Ten Books_page_211.md,Gemini,0.034137,0.179641,16,4,48,0,3,57,1992,334,0.67033,182,60,0.73494,83,22,1,1,0,0.634468,0.024169,8,8,1750,1750-1774
"Ingram - 1744 - An essay, on the nature, cause, and seat of dysentery's, in a letter to Dr. Henry Warren of Barbados_page_35.md",Gemini,0.023192,0.121212,0,0,17,0,0,16,733,132,0.737705,61,16,0.826087,23,4,1,1,0,0.740771,0.007576,1,1,1744,1725-1749
Janssen - 1713 - General Maxims in Trade_page_26.md,Gemini,0.023288,0.111511,2,8,24,2,4,25,1460,278,0.77686,121,27,0.903846,52,5,1,1,0,0.78221,0.007246,2,2,1713,1700-1724
"Kent - 1687 - A choice manual, or Rare secrets in physick and chirurgery collected, & practised by the Right Hono_page_106.md",Gemini,0.105823,0.249191,1,132,56,1,26,50,1786,309,0.555556,162,72,0.586957,46,19,0.833333,6,1,0.529646,0.007042,2,2,1687,1675-1699
Leslie - 1740 - A new and exact account of Jamaica_page_184.md,Gemini,0.028712,0.151515,2,7,26,2,3,30,1219,231,0.704348,115,34,0.830769,65,11,1,5,0,0.693099,0.008696,2,2,1740,1725-1749
Ligon - 1657 - A True and Exact history of the island of barbados_page_47.md,Gemini,0.067259,0.200632,67,74,86,8,17,102,3375,633,0.604811,291,115,0.592593,54,22,1,2,0,0.625458,0.011218,7,7,1657,1650-1674
"Long - 1774 - The history of Jamaica, or, general survey of the antient and modern state of that island_page_1.md",Gemini,0.034203,0.17364,13,1,83,5,0,78,2836,478,0.688889,225,70,1,6,0,0.75,4,1,0.625487,0.004141,2,2,1774,1750-1774
"Marnettè - 1656 - The perfect cook being the most exact directions for the making all kinds of pastes, with the perfec_page_97.md",Gemini,0.085233,0.183168,2,109,61,0,18,56,2018,404,0.645503,189,67,0.416667,24,14,0.666667,3,1,0.641711,0.005181,2,2,1656,1650-1674
"Morley - 1653 - A Vindication of that righteous principle of the doctrine of Christ, called laying on of hands upon_page_26.md",Gemini,0.093725,0.22658,11,161,58,0,32,72,2454,459,0.533981,206,96,0.136364,22,19,0.75,4,1,0.588743,0.021077,9,9,1653,1650-1674
Moseley and Moseley - 1799 - A treatise on sugar_page_103.md,Gemini,0.050046,0.247368,8,1,45,2,0,45,1079,190,0.640351,114,41,0.714286,14,4,1,5,0,0.520528,0.005208,1,1,1799,1775-1799
"Mullinax - 1660 - Symplegades antrum, or the rumpant story impartially relating their tyrannical dealings, and clymacterial downfall_page_16.md",Gemini,0.067126,0.184825,4,115,76,0,17,78,2905,514,0.688811,286,89,0.788462,104,22,0.666667,3,1,0.633169,0.01006,5,3,1660,1650-1674
Norwood - 1753 - An account of some particulars_page_1.md,Gemini,0.032991,0.174224,2,13,62,1,9,63,2334,419,0.666667,213,71,0.7,40,12,0.909091,11,1,0.634825,0.012165,5,5,1753,1750-1774
Ogilby - 1671 - America_page_399.md,Gemini,0.066832,0.199029,42,42,78,7,7,68,2424,412,0.663677,223,75,0.685714,70,22,1,3,0,0.623526,0.002427,1,1,1671,1650-1674
Priestley - 1788 - A sermon on the subject of the slave trade_page_29.md,Gemini,0.024413,0.12973,0,0,26,0,0,24,1065,185,0.744681,94,24,0.714286,7,2,1,1,0,0.693456,0,0,0,1788,1775-1799
Prinsep - 1792 - The right in the West-India merchants to a double monopoly of the sugar market of Great Britain_page_1.md,Gemini,0.025962,0.143617,2,1,24,2,1,24,1040,188,0.744681,94,24,1,8,0,1,5,0,0.693847,0.010582,2,2,1792,1775-1799
Prinsep - 1794 - Bengal Sugar. An account of the method and expence of cultivating the sugar-cane in Bengal_page_1.md,Gemini,0.025547,0.121212,2,3,23,0,1,23,1096,198,0.790476,105,22,0.75,12,3,0.923077,13,1,0.728779,0.005076,1,1,1794,1775-1799
Purchas - 1614 - Purchas his pilgrimage_page_484.md,Gemini,0.040702,0.180523,18,14,165,4,5,143,4840,842,0.654378,434,150,0.714286,77,22,0.5,8,4,0.612053,0.009512,8,7,1614,1600-1624
"Robertson - 1736 - The speech of Mr John Talbot Campo-bell, a free christian negro to his countrymen in the mountains of jamaica_page_47.md",Gemini,0.041384,0.196,2,16,37,2,8,39,1329,250,0.587156,109,45,0.692308,39,12,1,2,0,0.605625,0.016393,4,4,1736,1725-1749
"Sheffeild - 1650 - A good conscience the strongest hold. A treatise of conscience, handling the nature acts offices use_page_109.md",Gemini,0.286355,0.382253,330,473,154,48,92,84,3342,586,0.363914,327,208,0.342466,73,48,0.866667,15,2,0.521861,0.01107,6,6,1650,1650-1674
"Spire - 1698 - The natures, uses, & doses of several approved and experienced medicines, faithfully prepared by Joh_page_7.md",Gemini,0.078805,0.224949,17,129,73,6,26,78,2779,489,0.651079,278,97,0.735294,136,36,0.869565,23,3,0.594099,0.014925,7,7,1698,1675-1699
Starkey - 1658 - Natures explication and Helmont's vindication. Or A short and sure way to a long and sound life bei_page_101.md,Gemini,0.112576,0.298742,1,141,63,0,32,63,1821,318,0.497143,175,88,0.615385,65,25,0.333333,3,2,0.480695,0.034965,10,10,1658,1650-1674
"Stow - 1633 - The survey of London containing the original, increase, modern estate and government of that city, m_page_250.md",Gemini,0.823472,0.850032,8,7553,52,7,1274,51,9245,1567,0.115172,903,799,0.067308,416,388,0.375,16,10,0.008758,0.013333,4,4,1633,1625-1649
"Stubbe - 1662 - The Indian Nectar, or a discourse concerning chocolata_page_105.md",Gemini,0.052999,0.210332,15,8,53,6,1,50,1434,271,0.741117,197,51,0.818182,11,2,1,2,0,0.579922,0.003623,1,1,1662,1650-1674
Thomas - 1800 - Different plans for improving the Habour of Bristol_page_27.md,Gemini,0.002735,0.018433,1,2,0,0,2,2,1097,217,0.967033,91,3,0.904762,21,2,1,4,0,0.967427,0,0,0,1800,1800-1824
Tryon - 1684 - Friendly advice to the gentle-man planters of the east and west indies_page_112.md,Gemini,0.027957,0.151163,0,0,26,0,0,26,930,172,0.697674,86,26,0.8125,32,6,1,1,0,0.669433,0,0,0,1684,1675-1699
"Vaughan - 1612 - Approved directions for health, both naturall and artificiall deriued from the best physitians as we_page_41.md",Gemini,0.091874,0.247368,0,131,68,0,30,64,2166,380,0.605263,228,90,0.578947,38,16,0.8,5,1,0.526686,0.011429,4,4,1612,1600-1624
Walwyn - 1646 - A word in season to all sorts of wel minded people in this miserably distracted and distempered nat_page_5.md,Gemini,0.077149,0.181598,6,109,69,2,16,57,2385,413,0.650246,203,71,0.575758,33,14,0.666667,3,1,0.637374,0.002506,1,1,1646,1625-1649
"Williams - 1750 - An essay on the bilious, or yellow fever of jamaica_page_28.md",Gemini,0.036885,0.210526,9,8,37,7,4,45,1464,266,0.638462,130,47,0.647059,51,18,1,1,0,0.603983,0.01487,4,4,1750,1750-1774
Windham - 1804 - Facts better than arguments_page_99.md,Gemini,0.000812,0.004902,0,0,1,0,0,1,1232,204,0.990099,101,1,1,6,0,1,1,0,0.987608,0,0,0,1804,1800-1824
Woods - 1784 - Thoughts on the slavery of the negroes_page_1.md,Gemini,0.031355,0.167742,1,0,27,1,0,25,893,155,0.695122,82,25,0.666667,3,1,1,1,0,0.587552,0.00641,1,1,1784,1775-1799
"Worthington - 1620 - The ground of a Christians life Deliuered in a sermon at Harwood in Lancashire, the first day of Dec_page_22.md",Gemini,0.195678,0.367391,140,266,92,22,59,88,2545,460,0.405063,237,141,0.322581,31,21,0.666667,9,3,0.481491,0.023641,10,10,1620,1600-1624
Wright - 1777 - Description of the Jesuits bark tree of Jamaica and the Caribbes_page_3.md,Gemini,0.034794,0.224719,0,1,26,0,0,20,776,89,0.770115,87,20,0.875,24,3,1,2,0,0.550349,0,0,0,1777,1775-1799
Young - 1807 - The West-India Common-place Book_page_149.md,Gemini,0.228051,0.627329,207,2,4,95,1,5,934,161,0.941176,119,7,0.90625,32,3,0.96875,64,2,0.354737,0.003922,1,1,1807,1800-1824
"Anonymous - 1643 - A briefe relation, abstracted out of severall letters, of a most hellish, cruell, and bloudy plot ag_page_3.md",MinerU,0.071429,0.202096,10,152,104,2,31,102,3724,668,0.63964,333,120,0.717172,99,28,0.666667,3,1,0.605165,0.029734,19,18,1643,1625-1649
"Anonymous - 1660 - By the merchants owners of ships and mariners, trading to His Majesties sugar-plantations_page_2.md",MinerU,0.101848,0.192593,6,198,33,1,34,43,2327,405,0.692661,218,67,0.626168,107,40,0,1,1,0.662483,0.037634,14,13,1660,1650-1674
"Anonymous - 1675 - Every woman her own midwife, or, A Compleat cabinet opened for child-bearing women furnished with di_page_53.md",MinerU,0.615052,0.717514,1575,229,615,210,36,262,3933,708,0.074813,401,371,-0.102362,127,140,-9.25,4,41,0.333152,0.043084,38,25,1675,1675-1699
"Anonymous - 1675 - The Accomplish'd lady's delight in preserving, physick, beautifying, and cookery containing I. the a_page_102.md",MinerU,0.101377,0.21365,9,136,39,1,26,45,1815,337,0.637363,182,66,0.594937,79,32,0.888889,9,1,0.630826,0.064103,20,17,1675,1675-1699
Anonymous - 1675 - The gentlewomans cabinet unlocked wherein is contained many excellent receipts for neat dressing of_page_8.md,MinerU,0.221219,0.421525,18,247,225,7,33,148,2215,446,0.27027,222,162,0.236842,76,58,-11,1,12,0.330125,0.1,42,41,1675,1675-1699
Anonymous - 1676 - Wonderful news from Bristol_page_5.md,MinerU,0.038591,0.16,2,15,29,0,7,29,1192,225,0.706422,109,32,0.740741,27,7,0,1,1,0.679136,0.027523,6,6,1676,1675-1699
Anonymous - 1677 - The Case of His Majesties Plantations_page_3.md,MinerU,0.040093,0.189711,2,29,38,0,15,44,1721,311,0.645161,155,55,0.794872,78,16,0.333333,6,4,0.62541,0.023649,7,7,1677,1675-1699
"Anonymous - 1680 - The Interest of the three kingdoms, with respect to the business of the black box, and all the other_page_10.md",MinerU,0.067389,0.16623,3,178,105,1,30,96,4244,764,0.663793,348,117,0.726744,172,47,0.75,4,1,0.671517,0.02449,18,16,1680,1675-1699
Anonymous - 1682 - A letter from Jamaica to a friend in London concerning kid-napping_page_1.md,MinerU,0.148673,0.241433,28,189,287,12,40,103,3390,642,0.575658,304,129,0.493671,158,80,0.642857,14,5,0.648918,0.032573,20,16,1682,1675-1699
Anonymous - 1690 - The compleat English and French cook describing the best and newest ways of ordering and dressing al_page_122.md,MinerU,0.138434,0.245783,2,239,63,0,44,58,2196,415,0.588496,226,93,0.581081,74,31,0,3,3,0.574227,0.03504,13,13,1690,1675-1699
Anonymous - 1692 - A brief but most true relation of the late barbarous and bloody plot of the negro's in the island of Barbados_page_1.md,MinerU,0.198511,0.169935,106,31,23,4,4,18,806,153,0.625,64,24,0.483871,31,16,-2.2,5,16,0.667436,0.084967,13,12,1692,1675-1699
Anonymous - 1693 - [A bond given to the captain of every ship by the seamen]_page_1.md,MinerU,0.116517,0.312434,25,465,147,4,130,160,5467,941,0.465324,447,239,0.517647,255,123,0,2,2,0.497558,0.019632,16,16,1693,1675-1699
"Anonymous - 1693 - The truest and largest account of the late earthquake in Jamaica, June the 7th. 1692. written by a r_page_10.md",MinerU,0.12135,0.316084,50,279,124,3,104,119,3733,715,0.533762,311,145,0.642202,109,39,0.555556,9,4,0.444619,0.066775,41,36,1693,1675-1699
"Anonymous - 1695 - Reasons humbly offer'd, why a duty should not be laid on sugars_page_2.md",MinerU,0.061395,0.153278,11,231,119,0,48,118,5880,1083,0.691532,496,153,0.706383,235,69,0.166667,6,5,0.699797,0.028986,30,28,1695,1675-1699
Anonymous - 1700 - An enquiry into the causes of the miscarriage of the scots colony at darien_page_31.md,MinerU,0.125034,0.273264,46,248,169,10,48,127,3703,677,0.509494,316,155,0.485294,136,70,0.705882,17,5,0.51694,0.062598,40,36,1700,1700-1724
Anonymous - 1700 - Directions for Sugar Plums_page_1.md,MinerU,0.087924,0.175,143,63,110,4,20,95,3594,680,0.724796,367,101,0.748252,286,72,-1.235294,17,38,0.652955,0.033133,22,22,1700,1700-1724
Anonymous - 1700 - The English acquisitions in Guinea and East-India_page_50.md,MinerU,0.053276,0.166437,8,93,108,1,23,97,3923,727,0.672727,330,108,0.634921,63,23,0,2,2,0.647845,0.02695,19,17,1700,1700-1724
Anonymous - 1704 - Female Policy Detected_page_73.md,MinerU,0.045946,0.131034,1,38,29,0,8,30,1480,290,0.735714,140,37,0.789474,57,12,0,1,1,0.719133,0.035461,10,10,1704,1700-1724
Anonymous - 1710 - Whereas the Queen has been pleased to direct_page_1.md,MinerU,0.178281,0.208877,220,132,65,4,34,42,2339,383,0.63,200,74,0.685714,140,44,-4,10,50,0.651368,0.022663,8,8,1710,1700-1724
"Anonymous - 1712 - Some considerations humbly offered, against Granting the Sole TRade to Guiny from cape blanco to cape lopez_page_1.md",MinerU,0.161696,0.216463,2,541,48,0,93,49,3655,656,0.676667,300,97,0.656977,172,59,0.5,6,3,0.662351,0.028419,16,14,1712,1700-1724
Anonymous - 1716 - A True Account of the late pyracies of Jamaica_page_19.md,MinerU,0.04686,0.170732,5,14,31,3,7,25,1067,205,0.725275,91,25,0.755556,45,11,0.75,4,1,0.675199,0.029851,6,6,1716,1700-1724
Anonymous - 1721 - The unhappy voyage_page_1.md,MinerU,0.094524,0.185567,171,153,180,24,27,129,5332,970,0.688716,514,160,0.741135,282,73,-2.4,5,17,0.664069,0.045502,44,37,1721,1700-1724
Anonymous - 1726 - The State of the Island of Jamaica_page_41.md,MinerU,0.141457,0.272727,73,92,66,14,22,42,1633,286,0.575163,153,65,0.74359,78,20,0,4,4,0.654221,0.046763,13,12,1726,1725-1749
Anonymous - 1728 - Some observations on the Assiento Trade_page_22.md,MinerU,0.031188,0.128134,3,23,37,0,11,35,2020,359,0.742331,163,42,0.8,80,16,0.666667,3,1,0.739444,0.020115,7,6,1728,1725-1749
Anonymous - 1731 - The Case of the British Sugar-Colonies_page_2.md,MinerU,0.273318,0.351604,12,1142,65,0,193,70,4460,748,0.546703,364,165,0.564593,209,91,0,3,3,0.482704,0.043243,24,20,1731,1725-1749
Anonymous - 1732 - Some considerations touching the sugar colonies_page_1.md,MinerU,0.03566,0.12234,2,49,20,1,20,25,1991,376,0.824859,177,31,0.88,75,9,0.333333,3,2,0.751799,0.036415,13,13,1732,1725-1749
Anonymous - 1740 - A letter from a gentleman at barbados to his friend now in London_page_25.md,MinerU,0.048632,0.167382,3,26,35,0,11,28,1316,233,0.675676,111,36,0.702128,47,14,0.666667,3,1,0.681196,0.036036,8,8,1740,1725-1749
"Anonymous - 1743 - Acts of Assembly passed in the Island of Jamaica from 1681, to 1737, inclusive_page_118.md",MinerU,0.252839,0.405458,1003,244,200,179,77,160,5723,1026,0.402414,497,297,0.521886,297,142,-7.5,2,17,0.531983,0.018617,21,14,1743,1725-1749
Anonymous - 1744 - Reasons against the bill now depending in parliament intitled a bill for inlarging and regulating the trade to the levant seas_page_6.md,MinerU,0.028192,0.112486,9,35,94,1,13,86,4895,889,0.731429,350,94,0.731844,179,48,0,1,1,0.759458,0.020525,18,13,1744,1725-1749
Anonymous - 1746 - An essay concerning slavery and the danger Jamaica is expos'd too from the too great number of slaves_page_41.md,MinerU,0.031469,0.130841,3,15,18,2,5,21,1144,214,0.747664,107,27,0.790698,43,9,0,2,2,0.744344,0.033175,7,7,1746,1725-1749
Anonymous - 1752 - The art of making sugar_page_1.md,MinerU,0.085338,0.175439,8,156,63,0,27,53,2660,456,0.705394,241,71,0.357143,14,9,0.333333,3,2,0.671829,0.041958,18,15,1752,1750-1774
Anonymous - 1753 - An accurate description of the cacao-tree_page_2.md,MinerU,0.030303,0.122302,4,27,34,2,7,42,2145,417,0.778947,190,42,0.789474,38,8,0.928571,14,1,0.777438,0.029126,12,10,1753,1750-1774
